dlga_capit_camp_cran_caravanwin2:capit_camp_cran_caravanwinintro|Excellent, here's your reward for the work.
dlga_capit_camp_cran_caravanwinintro:capit_camp_cran_caravanquetsuit|Do you have another contract for me?
dlga_capit_camp_cran_caravanquetsuit:capit_camp_cran_caravanquetsuit2|You have proven your worth by completing your last mission and coming back alive. I do have something for you. It involves guarding the entrance to a mansion of a noble Breton, who has been receiving death threats. You are to prevent the man from being killed. Use whatever means necessary.
dlga_capit_camp_cran_caravanquetsuit2:capit_camp_cran_caravanquetsuit2ok|I never refuse an opportunity, captain. I'll do it.
dlga_capit_camp_cran_caravanquetsuit2:close_window|Standing still for hours? It isn't for me, I'm sorry.
dlga_capit_camp_cran_caravanquetsuit2ok:close_window|Good. Go to Rennes and introduce yourself to the count. Do not get distracted. Good luck.
dlga_capit_camp_cran_caravanwinintro:capit_camp_cran_caravanwinintro2|I'd like to recruit a few soldiers of yours. I can pay.
dlga_capit_camp_cran_caravanwinintro:close_window|I have to leave, captain.
dlga_capit_camp_cran_caravanwinintro2:capit_camp_cran_caravanwinintro3|We have {reg3} soldiers available. They are yours for {reg5} crowns.
dlga_capit_camp_cran_caravanwinintro3:capit_camp_cran_caravanwinretour|Fine, I'll take everyone. Here's {reg5} crowns.
dlga_capit_camp_cran_caravanwinintro3:capit_camp_cran_caravanwinretour.1|Unfortunately I can't currently afford to recruit that many men.
dlga_capit_camp_cran_caravanwinretour:capit_camp_cran_caravanwinintro|Do you need anything else?
dlga_capit_camp_cran_caravanwinintro:close_window.1|I must go.
dlga_start:capit_camp_cran_caravanloose|What's going on with the bandits? Did you kill them already?
dlga_capit_camp_cran_caravanloose:capit_camp_cran_caravanloose2|They took us by surprise, captain. I'm sorry.
dlga_capit_camp_cran_caravanloose2:close_window|Not so much as me.
dlga_start:capit_camp_cran_attente_tcaravan|What's going on with the bandits? Did you kill them already?
dlga_capit_camp_cran_attente_tcaravan:capit_camp_cran_attente_tcaravan2|I'm working on it, captain.
dlga_capit_camp_cran_attente_tcaravan2:close_window|I am counting on you, soldier.
dlga_capit_camp_cran_attente_tcaravanintro:capit_camp_cran_fer_paycaravan|I would like to recruit mercenaries from your company. I can pay.
dlga_capit_camp_cran_attente_tcaravanintro:close_window|I must beg my leave, captain.
dlga_capit_camp_cran_fer_paycaravan:capit_camp_cran_fer_paycaravan2|I have {reg3} soldiers available for contract. They are yours for {reg5} crowns.
dlga_capit_camp_cran_fer_paycaravan2:capit_camp_cran_fer_payretour|Perfect. I'll hire each and everyone. Here's {reg5} crowns.
dlga_capit_camp_cran_fer_paycaravan2:capit_camp_cran_fer_payretour.1|Unfortunately I can't currently afford to recruit that many men.
dlga_capit_camp_cran_fer_payretour:capit_camp_cran_attente_tcaravanintro|That'll be all?
dlga_start:capit_camp_cran_fer_intro|What can I do for you?
dlga_capit_camp_cran_fer_intro:capit_camp_cran_fer_pay|I would like to recruit mercenaries from your company. I can pay.
dlga_capit_camp_cran_fer_intro:capit_camp_cran_fer_emploie|Do you need soldiers? I know how to use a weapon and follow orders.
dlga_capit_camp_cran_fer_intro:close_window|I must beg my leave, captain.
dlga_capit_camp_cran_fer_pay:capit_camp_cran_fer_pay2|I currently have {reg3} soldiers available for contract. They are yours for {reg5} crowns.
dlga_capit_camp_cran_fer_pay2:capit_camp_cran_fer_retour|Perfect. I have use for everyone. Here's {reg5} crowns.
dlga_capit_camp_cran_fer_pay2:capit_camp_cran_fer_retour.1|Unfortunately I can't currently afford to recruit that many men.
dlga_capit_camp_cran_fer_retour:capit_camp_cran_fer_intro|That'll be all?
dlga_capit_camp_cran_fer_emploie:capit_camp_cran_fer_emploie2|Indeed, we are always in search of soldiers ready to fight for gold or whatever they want, as long as the orders are followed. I have an assignment which should allow you to prove yourself.
dlga_capit_camp_cran_fer_emploie2:capit_camp_cran_fer_emploie3|Usually our contracts don't involve chasing bandits, but this noble Breton wants to teach them a lesson and get his stolen merchandise back. You will be paid upon completion, of course.
dlga_capit_camp_cran_fer_emploie3:capit_camp_cran_fer_emploie4|I'd like to be in the interception force, captain!
dlga_capit_camp_cran_fer_emploie3:close_window|I'm sorry, I have wounds to heal.
dlga_capit_camp_cran_fer_emploie4:close_window|Perfect, these men will join you for the raid. Kill them without mercy, no survivors. Take this armor of the company and wear it proudly.
dlga_start:camp_cran_fer_sort|What should we do with their remains. Bury them in the forest?
dlga_camp_cran_fer_sort:close_window|Don't bother.
dlga_start:camp_cran_fer_hello|Greetings...
dlga_camp_cran_fer_hello:close_window|Hello.
dlga_camp_cran_fer_hello:close_window.1|...
dlga_start:camp_cran_fer_ducrec|I heard that the Duke of Brittany is looking for volunteers for a dangerous mission, but he didn't want our guys. What's that supposed to mean?
dlga_camp_cran_fer_ducrec:close_window|That would be good to know.
dlga_start:camp_cran_fer_entrr2|Who goes there?
dlga_camp_cran_fer_entrr2:camp_cran_travv2|I would like to recruit mercenaries from your company. I can pay.
dlga_camp_cran_fer_entrr2:camp_cran_travv2.1|I'm looking to join your ranks, I know how to fight.
dlga_camp_cran_fer_entrr2:close_window|I'm afraid I got lost, I'm leaving.
dlga_camp_cran_travv2:close_window|The captain's tent is at the end of the camp.
dlga_start:camp_cran_fer_entrr|What brings you here?
dlga_camp_cran_fer_entrr:camp_cran_travv|I would like to recruit mercenaries from your company. I can pay.
dlga_camp_cran_fer_entrr:camp_cran_travv.1|I'm looking to join your ranks, I know how to fight.
dlga_camp_cran_fer_entrr:close_window|I'm afraid I got lost, I'm leaving.
dlga_camp_cran_travv:close_window|The captain's tent is at the end of the camp.
dlga_start:camp_cran_fer_chevaux|Beautiful horses.
dlga_camp_cran_fer_chevaux:camp_cran_fer_chevaux2|Can I buy one?
dlga_camp_cran_fer_chevaux2:close_window|Of course not. The company moves on foot. These horses are for the captain and he does not sell them. They are gifts from the Duke.
dlga_start:camp_cran_fer_patrouille|I’m on duty, no time to speak.
dlga_camp_cran_fer_patrouille:close_window|Enjoy your patrol, my friend.
dlga_start:camp_cran_fer_lapin|Not bad, eh? I pulled these two rabbits myself. I considered sharing them... but ultimately decided against it.
dlga_camp_cran_fer_lapin:close_window|I'd better leave you to your rabbits.
dlga_start:camp_cran_fer_evie|There's nothing quite like a nice dinner to celebrate the fact that we are still alive, right?
dlga_camp_cran_fer_evie:camp_cran_fer_evie2|This is a game for you?
dlga_camp_cran_fer_evie:close_window|Maybe.
dlga_camp_cran_fer_evie2:close_window|Of course you have to earn a living, but why not make yourself as comfortable as possible? I prefer to see the glass half full rather than half empty, although full glass would be even better.
dlga_start:camp_cran_fer_jeu1|How about a game of dice, friend?
dlga_camp_cran_fer_jeu1:camp_cran_fer_jeuok|Sure...
dlga_camp_cran_fer_jeu1:close_window|I'd like to be able to lay low like you, but sadly that's not possible.
dlga_camp_cran_fer_jeuok:generique_des|Finally someone to take to the cleaners.
dlga_start:camp_cran_fer_coffre|Don't touch the chests, is that understood?
dlga_camp_cran_fer_coffre:camp_cran_fer_coffre2|Do I look like a thief?
dlga_camp_cran_fer_coffre2:close_window|Yes.
dlga_start:camp_cran_perm|Where are you going? This is the captain's tent.
dlga_camp_cran_perm:camp_cran_perm2|I want to see the captain.
dlga_camp_cran_perm:close_window|I'm afraid I got lost.
dlga_camp_cran_perm2:camp_cran_perm3|What for?
dlga_camp_cran_perm3:camp_cran_permok|I would like to recruit mercenaries from your company. I can pay.
dlga_camp_cran_perm3:camp_cran_permok.1|I'm looking to join your ranks, I know how to fight.
dlga_camp_cran_permok:close_window|Permission granted.
dlga_lord_start:lord_generic_mission_completed|Your surgeon managed to convince my friend and made the operation.  The matter is in God's hands now, , and all we can do is pray for his recovery. Anyway, I thank you for lending your surgeon to me {sir/madam}. You have a noble spirit. I will not forget it.
dlga_lord_start:wedding_ceremony_bride_vow|May the heavens witness that I am ready to give you my {s11} {s4}, to have in marriage...
dlga_lord_start:lord_wedding_reschedule|It is good to see you, {playername}. We look forward to the wedding, as soon as we can all gather together for the feast.{s12}
dlga_lord_wedding_reschedule:lord_start|It is no problem. I can wait.
dlga_lord_wedding_reschedule:lord_return_dower|I have no faith that this wedding will be concluded. Please return my dower.
dlga_lord_return_dower:close_window|Well, that is your right, if you indeed have no confidence in our family's commitments. Take your money.
dlga_lord_start:lord_generic_mission_completed.1|Hah! Our little plot against {s3} worked perfectly, {playername}. The fool has lost one of his most valuable retainers, and we are one step closer to bringing him to his knees. Here, this purse contains {reg5} crowns, and I wish you to have it. You deserve every copper. And, need I remind you, there could be much more to come if you've a mind to earn it...
dlga_lord_start:close_window|You weren't able to complete a simple task. I had set up everything. The only thing you needed to do was sacrifice a messenger, and we would be celebrating now. But no, you were too damned honorable, weren't you?
dlga_lord_start:quest_meet_spy_in_enemy_town_completed|Have you brought me any news about that task I gave you? You know the one I mean...
dlga_quest_meet_spy_in_enemy_town_completed:quest_meet_spy_in_enemy_town_completed_2|I have the reports you wanted right here.
dlga_quest_meet_spy_in_enemy_town_completed_2:lord_pretalk|Ahh, well done. It's good to have competent {men/people} on my side. Here is the payment I promised you.
dlga_lord_start:lord_pretalk|Brilliant work, {playername}! Whatever you did, the nobles of the {s13} are clamoring for war! Soon, the time will come for us to reap the benefits of our hard work, from fields ripe for plunder. This war is going to make us rich, mark my words!
dlga_lord_start:lord_collect_debt_completed|I'm told that you've collected the money owed me from {s7}. Good, it's past time I had it back. I believe I promised to give you one-fifth of it all, eh? Well, that makes {reg3} crowns, so if you give me my share -- that's {reg4} crowns -- you can keep the rest.
dlga_lord_collect_debt_completed:lord_collect_debt_pay|Of course, {s65}. {reg4} crowns, all here.
dlga_lord_collect_debt_pay:lord_pretalk|I must admit I'm impressed, {playername}. I had lost hope of ever getting this money back. Please accept my sincere thanks.
dlga_lord_collect_debt_completed:lord_collect_debt_no_pay|I am afraid I don't have the money with me sir.
dlga_lord_collect_debt_no_pay:close_window|Is this a joke? I know full well that {s7} gave you the money, and I want every denar owed to me, {sir/madam}. As far as I'm concerned, I hold you personally in my debt until I see that silver.
dlga_lord_start:close_window.1|I heard you got rid of that poxy merchant that was causing me so much grief. I can see you're not afraid to get your hands dirty, eh? I like that in a {man/woman}. Here's your reward. Remember, {playername}, stick with me and we'll go a long, long way together.
dlga_lord_start:close_window.2|Oh, it's you. Enlighten me, how exactly does one lose a simple fight to some poxy, lowborn merchant? Truly, if I ever need my guardsmen to take a lesson in how to lay down and die, I'll be sure to come to you. Just leave me be, {playername}, I have things to do.
dlga_lord_start:lord_kill_local_merchant_let_go|You! Do you have sawdust between your ears? Did you think that when I said to kill the merchant, I meant you to have a nice chat with him and then let him go?! What possessed you?
dlga_lord_kill_local_merchant_let_go:lord_kill_local_merchant_let_go_2|Sir, I made sure he will not act against you.
dlga_lord_kill_local_merchant_let_go_2:lord_pretalk|Piffle. You were supposed to remove him, not give him a sermon and send him on his way. He had better do as you say, or you'll both regret it. Here, this is half the money I promised you. Don't say a word, {playername}, you're lucky to get even that. I have little use for {men/people} who cannot follow orders.
dlga_lord_start:lord_follow_spy_completed|Beautiful work, {playername}! You captured both the spy and his handler, just as I'd hoped, and the pair are now safely ensconced in my dungeon, waiting to be questioned. My torturer shall be busy tonight! Anyway, I'm very pleased with your success, {playername}, and I give you this purse as a token of my appreciation.
dlga_lord_start:lord_follow_spy_half_completed|Blast and damn you! I wanted TWO prisoners, {playername} -- what you've brought me is one step short of useless! I already know everything the spy knows, it was the handler I was after. Here, half a job gets you half a reward. Take it and begone.
dlga_lord_start:lord_follow_spy_half_completed.1|I asked you for two prisoners, {playername}, not one. Two. Still, I suppose you did capture the spy's handler, the more important one of the pair. The spy will not dare return here and will prove quite useless to whatever master he served. 'Tis better than nothing. However, you'll understand if I pay you half the promised reward for what is but half a success.
dlga_lord_start:lord_follow_spy_failed|Truly, {playername}, you are nothing short of totally incompetent. Failing to capture both the spy AND his handler plumbs astonishing new depths of failure. Forget any reward I offered you. You've done nothing to earn it.
dlga_lord_follow_spy_half_completed:lord_pretalk|I did my best, {s65}.
dlga_lord_follow_spy_completed:lord_pretalk|Thank you, {s65}.
dlga_lord_follow_spy_failed:lord_pretalk|Hrm. As you like, {s65}.
dlga_lord_start:lord_generic_mission_completed.2|Splendid work, {playername}. All the serfs are back, properly cowed, and they're busy preparing for the harvest. You certainly earned your reward. Here, take it, with my compliments.
dlga_lord_start:lord_bring_back_runaway_serfs_failed|{playername}. I have been waiting patiently for my serfs, yet none have returned. Have you an explanation? Were you outwitted by simple field hands, or are you merely incompetent? Or perhaps you are plotting with my enemies, intending to ruin me...
dlga_lord_bring_back_runaway_serfs_failed:lord_bring_back_runaway_serfs_failed_1a|Forgive me, {s65}, those serfs were slippery as eels.
dlga_lord_bring_back_runaway_serfs_failed:lord_bring_back_runaway_serfs_failed_1b|Perhaps if you had treated them better...
dlga_lord_bring_back_runaway_serfs_failed_1a:lord_pretalk|Hmph, that is hardly an excuse for failure, {playername}. Now if you will excuse me, I need to recruit new men to work these fields before we all starve.
dlga_lord_bring_back_runaway_serfs_failed_1b:close_window|Hah, now you reveal your true colours, traitor! Your words match your actions all too well. I should never have trusted you.
dlga_lord_start:lord_runaway_serf_half_completed|You disappoint me, {playername}. There were 3 groups of serfs that I charged you to return. 3. Not {reg17}. I suppose the ones who did come back shall have to work twice as hard to make up for those that got away. As for your reward, {playername}, I'll only pay you for the serfs you returned, not the ones you let fly. Here. Take it, and let this business be done.
dlga_lord_runaway_serf_half_completed:lord_pretalk|Thank you, {s65}. You are indeed generous.
dlga_lord_runaway_serf_half_completed:lord_pretalk.1|Bah, this proved to be a waste of my time.
dlga_lord_start:lord_deal_with_bandits_completed|{playername}, I was told that you have crushed the bandits at my village of {s5}. Please know that I am most grateful to you for that. Please, let me pay the expenses of your campaign. Here, I hope these {reg14} crowns will be adequate.
dlga_lord_deal_with_bandits_completed:lord_pretalk|Not a problem, {s65}.
dlga_lord_deal_with_bandits_completed:lord_pretalk.1|Glad to be of service.
dlga_lord_deal_with_bandits_completed:lord_pretalk.2|It was mere child's play.
dlga_lord_start:lord_pretalk.1|Damn it, {playername}. I heard that you were unable to drive off the bandits from my village of {s5}, and thanks to you, my village now lies in ruins. Everyone said that you were a capable warrior, but apparently, they were wrong.
dlga_lord_start:lord_deliver_cattle_to_army_thank|Ah, {playername}. My quartermaster has informed me of your delivery, {reg13} heads of cattle, as I requested. I'm impressed.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk|Not a problem, {s65}.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk.1|Glad to be of service.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk.2|Mere child's play.
dlga_lord_start:lord_scout_waypoints_thank|You make a good scout, {playername}. My runner just brought me your reports of your scouting mission. Well done.
dlga_lord_scout_waypoints_thank:lord_pretalk|A simple task, {s65}.
dlga_lord_scout_waypoints_thank:lord_pretalk.1|Nothing I couldn't handle.
dlga_lord_scout_waypoints_thank:lord_pretalk.2|My pleasure, {s65}.
dlga_lord_freelancer_deserters_thank:lord_pretalk|Cowardice is never an excuse for treason.
dlga_lord_freelancer_deserters_thank:lord_pretalk.1|It was a difficult task, but it had to be done.
dlga_lord_freelancer_deserters_fail:lord_pretalk|I will do better next time.
dlga_lord_start:lord_mission_told_deliver_cattle_to_army|The army's supplies are dwindling too quickly, {playername}. I need you to bring me {reg3} heads of cattle so I can keep the troops fed. I care very little about where you get them, just bring them to me as soon as you can.
dlga_lord_mission_told_deliver_cattle_to_army:lord_mission_told_deliver_cattle_to_army_accepted|Very well, I can find you some cattle.
dlga_lord_mission_told_deliver_cattle_to_army:lord_mission_told_deliver_cattle_to_army_rejected|Sorry, sir, I have other plans.
dlga_lord_mission_told_deliver_cattle_to_army_accepted:close_window|Excellent! You know what to do, {playername}, now get to it. I need that cattle sooner rather than later.
dlga_lord_mission_told_deliver_cattle_to_army_rejected:close_window|That . . . is unfortunate, {playername}. I shall have to find someone else who's up to the task. Please go now, I've work to do.
dlga_lord_start:lord_pretalk.2|Thank you for answering the summons, {playername}. However, as we are now at peace, we do not need your services. You may attend to your other business.
dlga_lord_start:lord_report_to_army_asked|Ah, you have arrived at last, {playername}. We've been expecting you. I hope you have brought with you troops of sufficient number and experience.
dlga_lord_report_to_army_asked:lord_report_to_army_completed|I have a company of good, hardened soldiers with me. We are ready to join you.
dlga_lord_report_to_army_asked:lord_report_to_army_continue|I don't have the sufficient number of troops yet. I will need some more time.
dlga_lord_report_to_army_completed:close_window|Excellent. We'll be moving soon. Now -- you are a {man/warrior} of sound judgement, and we trust that you will do what is necessary to support our campaign. I do not require you to remain close at hand, and I will not count it against you if you believe that your forces would be of better use elsewhere. But if you do choose to remain with me, to support me in battle, that would be appreciated. I may also have additional tasks for you to perform.
dlga_lord_report_to_army_continue:close_window|Then you'd better hurry. We'll be moving out soon against the enemy and I need every able hand we can muster.
dlga_lord_start:lord_mission_told_scout_waypoints|{playername}, I need a volunteer to scout the area. We're sorely lacking on information, and I simply must have a better picture of the situation before we can proceed. I want you to go to {s13}, {s14} and {s15} and report back whatever you find.
dlga_lord_mission_told_scout_waypoints:lord_mission_told_scout_waypoints_accepted|You've found your volunteer, sir.
dlga_lord_mission_told_scout_waypoints:lord_mission_told_scout_waypoints_rejected|I fear I must decline.
dlga_lord_mission_told_scout_waypoints_accepted:close_window|Good {man/lass}! Simply pass near {s13}, {s14} and {s15} and check out what's there. Make a note of anything you find and return to me as soon as possible.
dlga_lord_mission_told_scout_waypoints_rejected:lord_pretalk|Hm. I'm disappointed, {playername}. Very disappointed. We'll talk later, I need to go and find somebody to scout for us.
dlga_lord_generic_mission_thank:lord_generic_mission_completed|You have been most helpful, {playername}. My thanks.
dlga_lord_generic_mission_completed:lord_pretalk|It was an honour to serve.
dlga_lord_start:lord_pay_debt_2|I think you owe me {reg1} crowns, {playername}. Do you intend to pay your debt anytime soon?
dlga_lord_pay_debt_2:lord_pay_debt_3_1|That is why I came, {s65}. Here it is, every denar I owe you.
dlga_lord_pay_debt_2:lord_pay_debt_3_2|Alas, I don't have sufficient funds, {s65}. But I'll pay you soon enough.
dlga_lord_pay_debt_3_1:lord_pretalk|Ah, excellent. You are a {man/woman} of honour, {playername}. I am satisfied. Your debt to me has been paid in full.
dlga_lord_pay_debt_3_2:lord_pretalk|Well, don't keep me waiting much longer.
dlga_lord_start:lord_start.1|By the way, I hope you get a chance to meet my {s11}, {s14}.  
dlga_lord_start:lord_start.2|By the way, I am sure that my {s11}, {s14}, would be delighted were you to pay her a visit. She awaits you in her chambers.
dlga_lord_start:lord_buy_prisoner|I heard that you have captured our enemy {s3} and he is with you at the moment. I can pay you {reg6} crowns for him if you want to get rid of him. You can wait for his family to pay his ransom of course, but there is no telling how long that will take, eh?
dlga_lord_buy_prisoner:lord_buy_prisoner_accept|I accept your offer. I'll leave {s3} to you for {reg6} crowns.
dlga_lord_buy_prisoner:lord_buy_prisoner_deny|I fear I can't accept your offer.
dlga_lord_buy_prisoner_accept:lord_pretalk|Excellent! Here's your {reg6} crowns. I'll send some men to take him to our prison with due haste.
dlga_lord_buy_prisoner_deny:lord_pretalk|Mmm. As you wish, {playername}, but you'll not get a better offer. Take it from me.
dlga_lord_start:lord_talk|I lift a {s5} to your health, {playername}! You are most gracious to host us on this occasion. Now, what is it?
dlga_lord_start:lord_talk.1|To your health, {sire/your Highness}. Long may you reign. What is your bidding?
dlga_lord_start:lord_talk.2|What is your bidding?
dlga_lord_start:lord_talk.3|I wish to welcome you to my hall on this auspicious occasion. Now, what is it?
dlga_lord_start:lord_talk.4|Let us lift a {s5} to the health of our host, {s4}. Now, what is it?
dlga_lord_talk:offer_gift_quest_complete|I have the materials for {s4}'s gift.
dlga_offer_gift_quest_complete:close_window|Ah, let me take those. Hopefully this will mend the quarrel between you two. You may wish to speak to {reg4?her:him}, and see if I had any success.
dlga_lord_talk:intrigue_quest_state_complaint|My lord -- there is something I wish to tell you in confidence, about one of your vassals.
dlga_intrigue_quest_state_complaint:lord_pretalk|Whatever you have to say, I would ask you to wait until we are alone.
dlga_intrigue_quest_state_complaint:intrigue_quest_state_complaint_plyr|What is it? I value your opinion, although I hope that you are not trying to sew dissension among my vassals? 
dlga_intrigue_quest_state_complaint_plyr:lord_intrigue_quest_complaint_stated|My liege -- {s4} is widely held by your vassals to be {s5}, and a liability to your realm
dlga_intrigue_quest_state_complaint_plyr:lord_pretalk|Actually, my liege, never mind.
dlga_lord_intrigue_quest_complaint_stated:lord_pretalk|Hmm... This is troubling to hear. Although I do not encourage my vassals to speak ill of each other, I value your opinion. Perhaps I should think twice about granting {s4} any further fiefs or offices...
dlga_lord_intrigue_quest_complaint_stated:intrigue_quest_state_complaint_failed|Sew discord among my vassals, will you? With everything else going on, do you think I appreciate my nobles turning on each other like quarreling dogs? Let me ask you this -- did someone put you up this?
dlga_intrigue_quest_state_complaint_failed:intrigue_quest_state_accept_blame|I stand by my words, my liege.
dlga_intrigue_quest_state_complaint_failed:intrigue_quest_state_deflect_blame|Yes, sire -- {s4} put me up to denouncing {s5}!
dlga_intrigue_quest_state_accept_blame:lord_pretalk|Indeed. You may stand by your words, but keep them to yourself. I will not have you undercutting my faithful follower {s4}.
dlga_intrigue_quest_state_deflect_blame:lord_pretalk|I thought as much. Here's some advice for you, {lad/lassie} -- don't meddle in the quarrels of others. Now, enough of this.
dlga_lord_talk:lord_denounce_1|I want to tell you something -- we have had enough of your {s4} ways
dlga_lord_denounce_1:lord_denounce_2|I'm sorry... What did you say?
dlga_lord_denounce_2:lord_denounce_3|You heard me. You will {s4}
dlga_lord_denounce_2:lord_pretalk|Never mind. You must have misheard me.
dlga_lord_denounce_3:close_window|Why would you say such a thing? To insult me like this, in spite of our friendship -- how much more cruel is a knife in my back from an erstwhile friends, than the sword of a sworn foe. I do not know what game you are playing, but I want no part of it. Go away. I do not want to look at you.
dlga_lord_denounce_3:close_window.1|Hmph. Really? Is that your opinion, or did one of my rivals put those words in your mouth? Never mind. I will not play your game. Go away, and take your intrigues with you.
dlga_lord_denounce_3:lord_denounce_4|I will not have you shame me in public, {sir/my lady}. Retract your words, or meet me on the duelling ground.
dlga_lord_denounce_3:lord_denounce_4.1|Is that so? Well, hear this -- you're a snake, and a knave, and -- if you don't meet me on the duelling ground -- a coward. What say you to that? Do you retract your words, or shall we cross swords?
dlga_lord_denounce_4:lord_respond_to_insult_challenge_duel_confirm|It would be a pleasure to fight you.
dlga_lord_denounce_4:lord_denounce_retract|I spoke rashly. I retract my words.
dlga_lord_denounce_retract:lord_pretalk|I thought as much. Now, be gone from here.
dlga_lord_talk:lord_respond_to_insult|{s9}
dlga_lord_pretalk:party_encounter_lord_hostile_attacker_2|But enough talking - yield or fight!
dlga_lord_pretalk:lord_talk|Anything else?
dlga_hero_pretalk:lord_talk|Anything else?
dlga_lord_talk:lord_quarrel_intervention_1|I wish to address your quarrel with {s11}
dlga_lord_talk:lord_recruit_1_relation|Stay your hand! There is something I must say to you in private.
dlga_lord_talk:lord_bandit_information|I am hunting a group of bandits with the following description... Have you seen them?
dlga_lord_bandit_information:lord_pretalk|{s15}
dlga_lord_talk:lord_internal_politics_cur_stance|Who do you think should be made the marshal of our realm?
dlga_lord_talk:lord_internal_politics_cur_stance.1|Whom do you think should receive the fief of {s4}?
dlga_lord_talk:lord_husband_auto_recruit|I need you to renounce your allegiance to {s4} and join the {s5} now, my husband.
dlga_lord_husband_auto_recruit:lord_pretalk|Ask me again when we are outside of these walls, my wife.
dlga_lord_husband_auto_recruit:close_window|As you wish, my wife.
dlga_lord_talk:lord_recruit_1_relation.1|There is a matter which I would like to discuss in private.
dlga_lord_talk:lord_recruit_1_relation.2|There is something which I would like to discuss with to you in private.
dlga_lord_talk:lord_talk|CHEAT -- Reset lord decision seed and intrigue impatience
dlga_lord_talk:lord_respond_to_insult_challenge_duel|CHEAT -- Let's duel (insult)
dlga_lord_respond_to_insult:lord_pretalk|Hah! I admire a quick tongue. Perhaps some day I shall remove it, with tongs, to admire it at greater leisure, but today, at least, I shall salute your wit and courage.
dlga_lord_respond_to_insult:lord_pretalk.1|I meant no offense, madame.
dlga_lord_respond_to_insult:lord_respond_to_insult_challenge_battle|Are you trying to provoke me? Well, I would have you know that I am under no obligation to duel women, commoners, rebels, or brigands. I could, however, order my men to seize you and horsewhip you. Would you like them to do that?
dlga_lord_respond_to_insult:lord_respond_to_insult_challenge_duel|Are you trying to provoke me? Well, I would have you know that I am under no obligation to duel women, commoners, rebels, or brigands. However, in your case, I would be delighted to make an exception. Are you ready for a lesson in deference to your betters, {varlot/girl}?
dlga_lord_respond_to_insult:close_window|Are you trying to provoke me? Well, I would have you know that I am under no obligation to duel women, commoners, rebels, or brigands. You are lucky that I am in a good mood, because I am perfectly within my rights to order my men to seize you and horsewhip you. Now begone -- I have had enough of you.
dlga_lord_respond_to_insult_challenge_battle:lord_respond_to_insult_challenge_battle_confirm|I would like to see them try.
dlga_lord_respond_to_insult_challenge_battle:close_window|This is not worth the shedding of blood.
dlga_lord_respond_to_insult_challenge_battle_confirm:close_window|Enough of your insolence! At {him/her}, lads!
dlga_lord_respond_to_insult_challenge_duel:lord_respond_to_insult_challenge_duel_confirm|I am ready to teach you one.
dlga_lord_respond_to_insult_challenge_duel:close_window|This is not worth the shedding of blood.
dlga_lord_respond_to_insult_challenge_duel_confirm:close_window|So be it. Defend yourself!
dlga_lord_quarrel_intervention_1:lord_quarrel_intervention_2|{s14}
dlga_lord_quarrel_intervention_2:lord_quarrel_intervention_3a|Ah, well. It sounds like you're in the right, then.
dlga_lord_quarrel_intervention_2:lord_quarrel_intervention_3b|Whatever your differences, I want you to settle them.
dlga_lord_quarrel_intervention_2:lord_quarrel_intervention_3b.1|Could you not be convinced to settle your differences?
dlga_lord_quarrel_intervention_2:lord_pretalk|On second thought, I want nothing to do with this.
dlga_lord_quarrel_intervention_3a:lord_pretalk|I'm glad that you think so.
dlga_lord_quarrel_intervention_3b:lord_quarrel_intervention_4|For the sake of our friendship, I defer to your judgment. I will try to make amends with {s11}.
dlga_lord_quarrel_intervention_3b:lord_pretalk|I will not reconcile with {s11}. I know my rights.
dlga_lord_quarrel_intervention_4:lord_pretalk|Let it be as though our quarrel never occurred.
dlga_lord_quarrel_intervention_4:lord_pretalk.1|I suppose that you should speak to {s11}, and see if he will do the same for me.
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response|I had already made up my mind to support you.
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response.1|I am unable to decide at this time
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response.2|I support {s15}. {s10}
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_plyr_choose_candidate|Let me tell you whom I support...
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_cur_stance_plyr_response|CHEAT -- Reset support
dlga_lord_internal_politics_plyr_choose_candidate:lord_internal_politics_plyr_choose_candidate_select|Whom do you support?
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk|I would like to nominate myself for that honor
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk.1|I support my husband, {s4}
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_support_acknowledge|I would support you, {s4}
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_support_same_acknowledge|I would support your choice, {s4}
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_pretalk|Never mind
dlga_lord_internal_politics_support_acknowledge:lord_pretalk|That is most gracious of you, but I do not seek the honor, and I decline your support.
dlga_lord_internal_politics_support_acknowledge:lord_pretalk.1|I do not trust you, and I do not need your support.
dlga_lord_internal_politics_support_acknowledge:lord_pretalk.2|That is most gracious of you
